N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
122.3260011,59.97935855,170.0358506,38.49477251,79.27820438,5.21346984,224.0505925,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
137.2601781,126.9666553,121.3871533,38.49823265,38.74035933,4.871386737,24.69857556,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
29.15731091,127.2095112,144.0924779,38.49937775,50.11172201,6.217112833,254.7764294,grapes,Copper Fungicide,treats bacterial and fungal diseases.
18.55713752,144.8199392,19.63538555,38.50332554,50.23200374,5.489949903,270.9157068,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
98.55089036,83.67961188,39.05544795,38.50453731,55.98697485,9.268378701,277.2336002,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
68.77820511,127.1944581,141.4931213,38.51361485,36.6112289,5.25719384,105.7064718,grapes,Copper Fungicide,treats bacterial and fungal diseases.
54.75002931,19.16760552,186.115642,38.52084893,69.41620609,6.885957561,33.53280571,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
131.2807775,22.93889947,51.13411642,38.52446482,35.65341988,5.239776665,219.9048496,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
115.6953851,138.8244171,199.493703,38.52479349,69.90479183,5.895571763,246.606097,grapes,Copper Fungicide,treats bacterial and fungal diseases.
139.5326964,28.63980543,159.3111554,38.52922366,83.67529962,5.126862844,196.900872,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
109.8314263,17.4054224,126.6546868,38.53545706,85.11352731,5.209121887,205.1592501,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
11.27997429,142.4350741,62.36883546,38.54402425,88.81155346,7.694174855,240.1255881,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
8.304461414,80.33993228,79.31387347,38.54457806,47.5767269,9.199903494,161.5712896,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
31.07306308,81.68863506,35.02607598,38.54880609,34.63391596,6.335716388,237.2133753,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
13.89262605,82.70556775,175.4295567,38.54895607,93.49972288,4.334539337,88.84621641,apple,Copper Fungicide,treats bacterial and fungal diseases.
114.3019289,17.47061146,192.8303725,38.55210049,18.77396968,4.871911064,186.9224368,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
119.3230765,73.10665173,168.1520352,38.55684404,33.43185951,4.210258474,245.3392941,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
99.71829467,144.5826489,135.6256071,38.56054033,83.37136201,4.32170985,46.80109026,grapes,Copper Fungicide,treats bacterial and fungal diseases.
39.12083571,10.68029041,8.059322192,38.56568153,99.38331591,4.277742156,203.644406,orange,Copper Fungicide,treats bacterial and fungal diseases.
105.4536136,26.29867189,45.80215906,38.56631466,83.27998957,4.589298613,144.3798996,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
135.0986917,27.56093577,124.3328526,38.5789732,43.07927404,3.944715814,79.67966385,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
24.50893761,102.232853,147.6702474,38.58239182,38.03594908,4.308476173,223.7284557,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
50.01306003,47.97627853,105.0058297,38.58897368,93.0154108,4.484132114,95.88288088,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
56.41067994,114.2574042,135.1817489,38.59094621,65.14555841,8.376894811,190.9612246,grapes,Copper Fungicide,treats bacterial and fungal diseases.
46.82428873,27.10014144,19.55137794,38.59420561,25.33510978,3.601101045,82.13074982,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
85.34730585,132.2330508,84.84459933,38.59507998,81.60965701,7.553432995,242.7847182,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
53.64847617,124.1081546,161.6286972,38.59700284,34.44373878,4.410497624,112.299433,grapes,Copper Fungicide,treats bacterial and fungal diseases.
22.89427882,42.7746609,160.8108128,38.60075633,96.27919511,4.310499448,97.0724773,apple,Copper Fungicide,treats bacterial and fungal diseases.
56.56501288,100.7328485,143.9776317,38.60902644,39.07703263,4.292163968,75.07902966,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
115.2344669,60.38978892,120.9019103,38.6210513,75.32642774,3.749140387,258.9593444,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
77.89748998,34.95727034,76.18397066,38.62544175,26.15594997,4.452405773,221.8570832,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
98.49432025,51.84140872,28.63842038,38.63194288,32.89689485,7.380737017,253.6168923,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
123.1272979,72.8967577,110.9650731,38.63720874,47.78849229,6.854821158,178.7957663,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
36.61678607,19.10150704,177.1044703,38.63807047,86.23114925,9.545184592,124.1567356,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
11.00899284,122.0911103,76.13270149,38.63951714,75.22923397,9.477565976,150.5725894,grapes,Copper Fungicide,treats bacterial and fungal diseases.
26.73219576,81.76417336,109.4694319,38.6402597,53.85233365,6.752659493,54.40741924,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
33.95814664,43.88435924,180.8370086,38.64548105,24.12285935,9.804435179,192.3910178,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
133.6022053,27.44450419,101.0109685,38.65017319,80.46541639,7.541981179,110.9343759,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
36.59680308,25.30734318,40.00920688,38.65085924,90.10079523,6.860535508,285.9752314,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
8.256861982,137.097876,107.6336223,38.65451401,59.42928146,8.022404436,269.3220041,grapes,Copper Fungicide,treats bacterial and fungal diseases.
33.82973981,123.0002671,91.62481932,38.66062863,94.83551837,4.076537804,108.9443081,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
125.7695626,29.89749612,119.8808696,38.66414411,78.08843683,3.879164913,63.57502087,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
14.7770996,38.86938522,186.9699505,38.66452675,85.30145493,4.014882086,232.1929975,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
99.84323906,98.13286359,126.5668737,38.66928172,32.49026363,6.732437341,122.5113201,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
18.96944222,7.153547581,151.8840661,38.67031417,24.2092087,9.524153018,116.4722947,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
100.0698772,15.53072807,144.0369815,38.67091211,77.41906482,7.711437058,200.9677829,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
112.97231,56.76395934,134.2178166,38.67524933,44.75539883,7.529167036,207.8113311,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
20.55862448,78.24769585,153.8186743,38.68457441,33.32739288,6.098697551,215.884291,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
105.0568963,89.85451858,194.2290028,38.69095357,47.74961002,9.35019574,203.7580884,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
70.24089479,34.49864514,65.12526249,38.69575304,73.25170114,7.420394607,26.17618554,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
14.38060987,124.3408459,48.58465537,38.69927692,32.42318616,5.536722776,97.81308712,grapes,Copper Fungicide,treats bacterial and fungal diseases.
64.94096272,137.4575003,53.77988708,38.70466587,62.0934133,6.977117901,247.1226831,grapes,Copper Fungicide,treats bacterial and fungal diseases.
138.3067576,113.3678145,92.79205848,38.70685814,39.45744795,7.373966354,111.9368432,grapes,Copper Fungicide,treats bacterial and fungal diseases.
84.88692868,39.57287346,203.0172523,38.7081548,77.30032306,6.447538375,167.1890916,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
85.65112691,106.5572337,130.3285913,38.70819431,23.91181604,9.049863211,203.6153759,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
88.60975182,99.0282251,147.7410039,38.71187667,17.98224215,4.035163926,38.41065497,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
130.9714068,82.43522591,67.03563949,38.71744816,50.47331513,9.885318507,258.6417314,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
49.5255093,29.75027176,37.80853171,38.72559963,90.89780694,3.828958294,117.3668123,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
102.329973,127.8390179,16.35394229,38.72602157,46.74072032,9.433558714,295.3055248,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
106.7618068,107.5909294,81.8026929,38.73033867,17.30149368,6.42511546,42.19217235,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
77.4625521,99.78617985,194.3541144,38.73066271,88.76328709,7.214300936,36.35728057,apple,Copper Fungicide,treats bacterial and fungal diseases.
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
15.82107352,96.94346537,162.030666,38.73377754,15.45186261,9.675025843,126.7931208,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
109.0788024,52.50558259,110.399098,38.73437157,51.07847089,3.513401916,25.15718982,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
107.6269725,93.70060819,13.24741146,38.74017037,58.46212604,8.780704459,187.4850898,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
105.7456441,65.73929636,64.43814925,38.74286681,66.67601293,3.923108444,75.82813645,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
38.55024575,18.96486121,143.7466643,38.74395414,69.46969075,8.321955363,92.57782021,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
99.12820567,82.52805154,32.22631646,38.74409328,70.67328185,7.853792586,291.9815626,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
64.92476202,43.4617439,106.126602,38.74420197,63.85777374,8.747284317,244.6534116,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
42.63318721,56.26842124,186.4410079,38.75219455,51.94992127,5.590012462,43.09250361,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
56.82558734,23.36347915,6.222870658,38.75466092,45.17145376,8.280418267,243.4868146,orange,Copper Fungicide,treats bacterial and fungal diseases.
17.89140865,107.601277,171.9845287,38.76780939,50.02046748,8.317131815,173.7706106,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
59.18582987,69.03647888,163.0342975,38.76894612,52.97605974,9.916837613,217.5024568,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
14.83251559,44.31972852,190.5635689,38.77332823,61.42183318,7.757427284,81.70713526,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
13.53968891,117.6726693,26.29386142,38.77479461,74.38433547,5.504268768,135.1499116,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
74.16607159,24.26913169,58.95651908,38.77753963,47.64027037,6.138784302,261.3438885,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
40.72246759,132.9006505,46.93772409,38.77758704,16.96988935,7.1685113,196.5814629,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
106.689121,36.30880826,34.24975621,38.78076056,87.50917434,8.402042234,178.8866682,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
92.1874541,133.9518409,201.906304,38.78189054,18.528004,9.748799151,20.64779606,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
114.3343184,26.49729535,32.9085054,38.7890349,14.80062726,9.792362665,73.36294536,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
34.61039883,93.76536153,94.49728478,38.78939895,62.01083102,9.461302356,164.4297676,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
110.7548374,86.2023378,78.70875842,38.79713221,49.77536092,8.401369411,190.4889611,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
30.7968551,36.20465993,66.90068829,38.79787023,22.83199992,5.094881129,81.83714265,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
66.43162507,78.4394045,123.809697,38.80262569,66.58284307,4.257196405,283.6468467,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
4.224733955,115.2933449,174.4555981,38.80279905,93.47281176,6.718157237,289.1968165,apple,Copper Fungicide,treats bacterial and fungal diseases.
101.2378765,19.54433454,88.12727157,38.81708565,68.48390095,4.706124922,45.41407869,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
131.3994009,56.50126721,134.4327293,38.81751223,94.23500372,5.009040953,238.0687025,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
53.84475039,73.35086715,166.6356593,38.82018287,58.37530974,8.739395552,150.011065,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
46.06489975,84.17711588,165.2832893,38.82041209,89.77296201,7.828669612,107.0727956,apple,Copper Fungicide,treats bacterial and fungal diseases.
41.41152094,30.44996043,33.52416032,38.82064492,59.94120405,5.837192952,193.4235104,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
49.39562676,63.96888095,124.8682353,38.82114806,82.05096482,7.218062909,102.9869769,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64.1381739,135.6196038,86.89314015,38.82190373,26.35214848,4.442435614,75.94029852,grapes,Copper Fungicide,treats bacterial and fungal diseases.
37.36600853,102.2854766,175.965935,38.833033,70.53016511,9.515511323,125.4248537,pomegranate,Copper Fungicide,Copper-based bactericide/fungicide treats blig...
87.71718971,33.19870243,195.249314,38.83387507,96.20954408,4.0030971,116.6451206,apple,Copper Fungicide,treats bacterial and fungal diseases.
82.45589683,75.88986462,138.2216711,38.84435689,99.68974357,8.458912248,173.876712,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
3.481954664,29.23612219,131.6759363,38.84809978,84.07204961,3.898757314,204.8041048,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
108.2995612,103.6426867,139.1967676,38.85339837,31.00327789,4.254452539,187.4001668,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
35.95690434,144.4633415,160.4548473,38.86040444,96.26338531,8.807631285,40.58952745,apple,Copper Fungicide,treats bacterial and fungal diseases.
75.93091496,58.99359739,96.51981592,38.8607882,40.13400618,7.149342596,175.513934,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
78.80191322,71.47864081,161.6542263,38.87333468,83.90781995,5.440405823,78.03358776,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
72.66543501,122.4409586,92.65956556,38.87523864,64.09935489,5.005549257,109.9406018,grapes,Copper Fungicide,treats bacterial and fungal diseases.
137.6841219,103.2807062,50.387883,38.87909969,61.92922128,8.437232646,115.1934179,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
35.27518865,73.58019733,6.543860268,38.8804306,49.91343555,5.105951633,54.14570571,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
34.75178395,115.8020316,47.24756291,38.88299388,46.17945443,8.764045275,31.19230655,grapes,Copper Fungicide,treats bacterial and fungal diseases.
38.20796006,74.61554571,50.07980717,38.89136668,17.56106194,4.448942851,174.0484007,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
108.2311493,87.33098702,176.448956,38.89415745,81.22749341,4.572120215,72.30003873,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
97.08528893,38.02450067,161.0371554,38.90818041,26.76793724,4.928468588,285.2421664,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
75.00481212,103.8996498,133.0420148,38.90873513,37.27630709,5.175168899,122.8350493,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
48.49302926,57.47712752,28.53237021,38.91048678,23.06573491,8.361467007,90.18153724,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
46.97129065,34.52784125,119.8452271,38.91217409,21.18138297,8.289624345,189.6110454,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
111.5158507,37.55633683,10.12477706,38.91230811,83.12593941,9.838161405,105.5506498,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
120.4945822,18.6755795,86.66874413,38.91241379,78.63350536,4.460447324,200.5431988,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
80.15670896,34.86343509,183.1218906,38.91467219,46.33220558,7.481012515,104.9430454,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
54.54795762,68.24450386,187.4094963,38.9154272,53.26840875,3.717777567,255.1220721,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
133.2686851,114.5221919,148.710519,38.91898478,92.06310536,8.107303373,232.0620322,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
99.30685616,103.9290681,27.596831,38.91985975,57.6389606,8.012187748,47.20345267,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
122.5545853,14.94050069,120.3211788,38.92339365,57.50557389,5.301252099,86.7062201,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
16.65999922,92.65729553,183.4007268,38.92868347,99.74359358,9.353425256,33.6798865,apple,Copper Fungicide,treats bacterial and fungal diseases.
41.43380323,50.3575776,142.7803972,38.93305094,97.57362561,4.852597458,200.4261588,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
100.920986,33.07813606,197.1212827,38.93495995,14.65912916,9.049371852,279.4738459,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
100.2217684,40.63738441,204.4670887,38.93676684,39.49926034,6.396945649,206.1449665,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
20.74039737,67.38426161,129.3059137,38.93719001,68.41976939,3.6467304,166.8117525,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
84.27879195,14.87562752,91.86740231,38.9380464,59.93947765,3.709772443,153.6505981,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
51.19826853,133.7437322,39.11431148,38.94244097,18.86489216,8.169472389,49.2943708,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
26.00542795,135.1983579,74.74275159,38.94308311,66.60296675,6.878925924,192.2330331,grapes,Copper Fungicide,treats bacterial and fungal diseases.
80.08411407,79.95929935,113.9034598,38.94637661,27.55079593,7.54007838,154.6206841,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
7.934660549,124.6441703,151.3894724,38.94857368,90.48491947,5.438888238,256.9640742,apple,Copper Fungicide,treats bacterial and fungal diseases.
41.80929735,117.4658212,115.6766394,38.95540935,40.73429606,7.693066752,277.0313752,grapes,Copper Fungicide,treats bacterial and fungal diseases.
138.0031639,57.45339932,82.48602035,38.95549097,21.83121968,6.215894957,161.8042564,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
100.5977018,64.83026073,80.6755834,38.95881815,61.00760746,6.690743464,168.0013286,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
5.742250159,135.0202375,71.42553354,38.96028564,15.85792059,4.956929667,60.17320503,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
44.39489064,136.9544341,126.3862654,38.96640791,41.56948545,7.031923576,114.3482956,grapes,Copper Fungicide,treats bacterial and fungal diseases.
70.73861101,144.6105157,88.82142251,38.97833515,16.21934957,3.871973794,29.59471284,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
125.714744,102.4759473,54.44441622,38.97983715,70.09735332,8.979918455,150.2884542,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
128.1742884,66.07886245,84.80794008,38.98568364,37.9547072,6.792255559,121.3420619,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
73.23872206,83.25595761,176.5462459,38.99336663,59.75538686,6.709107832,147.9127523,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
12.93326189,97.81751981,42.80184132,38.99787021,19.17531105,9.170378633,225.0943046,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
84.33701738,68.18443802,82.0393279,39.00527167,34.58803759,8.978174782,232.5921523,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
117.1249345,65.83906753,161.8123117,39.00739663,83.74031933,4.147191339,242.1091101,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
65.40539508,32.48362745,166.4812958,39.01070943,81.65118208,4.134911358,248.3972027,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
15.57211683,84.71977167,144.9554924,39.01402776,62.12110338,8.495716025,214.1070961,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
56.41609871,105.4339138,45.25188164,39.0147232,41.45835558,9.706425901,236.4940973,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
120.353478,110.2852887,83.64988326,39.01801917,18.85300083,5.372751188,235.2797688,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
112.6654053,38.56037892,22.49676349,39.02043904,55.043675,9.760021449,203.0305318,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
12.69005023,88.85846852,68.31509074,39.02114736,84.64411885,5.709113968,135.0962501,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
13.8489237,76.42415878,118.9244691,39.02563633,23.89900134,5.120929248,63.98988862,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
90.91923761,8.735068141,16.6816212,39.03413598,45.59570998,7.647960712,284.0848419,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
135.2265124,144.0252189,83.98937614,39.03529351,23.54826953,7.591362585,85.4769078,grapes,Copper Fungicide,treats bacterial and fungal diseases.
28.29167625,128.8882875,101.7490693,39.0359548,80.97923742,8.526124733,135.537675,grapes,Copper Fungicide,treats bacterial and fungal diseases.
35.57804449,95.44735921,176.3396133,39.03626341,32.73253414,7.314027328,272.7838046,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
2.711520084,45.02413511,140.0086652,39.03706059,65.08647071,8.538832179,54.41545636,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
44.39938668,36.40241822,122.4920809,39.03780464,34.95888084,3.653009597,119.1066959,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
1.127599118,131.9265267,204.8557963,39.03831672,79.34592339,6.731120402,242.83541,grapes,Copper Fungicide,treats bacterial and fungal diseases.
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,Copper Fungicide,treats bacterial and fungal diseases.
116.9374294,105.8173564,189.357407,39.04166567,24.35225541,7.16211989,60.51645209,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
137.6804941,103.1069907,186.0921343,39.04549642,78.1872296,5.109720082,202.9871134,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
77.1960074,134.2400558,117.442835,39.04825162,88.04675914,8.140369994,75.02619119,grapes,Copper Fungicide,treats bacterial and fungal diseases.
109.4594691,53.19265738,155.6462781,39.05153379,87.59819691,8.331719473,158.6441848,apple,Copper Fungicide,treats bacterial and fungal diseases.
30.9000793,35.90257993,56.96419427,39.05682783,40.42094782,8.181864965,131.9257695,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Copper Fungicide,treats bacterial and fungal diseases.
102.8324677,50.66155704,101.0772931,39.06573267,47.58590909,7.988338249,195.6014504,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
22.49115605,38.96288242,128.3721233,39.06743461,60.28996356,7.913656927,54.69886805,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64.11087845,125.0671419,94.64132902,39.07032773,32.11382331,9.062717994,142.0160086,grapes,Copper Fungicide,treats bacterial and fungal diseases.
131.47031,104.3523147,27.69896991,39.07229386,33.8412462,7.225619073,223.4059673,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
2.984113204,83.60378036,12.95309146,39.08722672,85.57288307,6.489795999,292.7162155,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
87.04774662,92.57762936,65.05461709,39.09284002,59.48748427,3.546535728,234.7986804,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
39.40737526,143.1087891,125.3592398,39.10337485,66.25042839,9.033885405,83.78198831,grapes,Copper Fungicide,treats bacterial and fungal diseases.
80.79106347,98.45451358,24.19780328,39.10883284,68.50224678,9.503785531,91.50023686,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
81.99158,74.51383115,104.8648857,39.10908308,64.52257853,7.00936982,236.044495,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
4.332479943,53.34886558,5.663755903,39.10987053,38.22293248,8.796886342,235.8064963,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
124.3837849,105.9698218,192.1392112,39.11372342,80.64103696,5.428575398,165.384996,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
60.36463993,134.2411864,94.53876854,39.11404892,46.83328433,7.1648259,261.0697442,grapes,Copper Fungicide,treats bacterial and fungal diseases.
54.30792689,56.40636858,175.4175279,39.11471702,45.81084389,8.922403338,229.9374755,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
10.651936,10.92552661,105.1924001,39.11850424,70.89563709,9.898795936,277.4657843,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
120.1884858,48.81660964,18.90948227,39.12324519,64.22695807,6.530843296,163.0013194,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
47.04537941,42.49856349,124.1092021,39.12594438,74.91725579,7.290328005,81.52532939,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
2.49481956,59.34114003,117.9877407,39.13506056,62.16200534,3.600786831,181.8719258,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
106.4173657,89.2354742,93.05223745,39.13867046,72.2427905,7.307027777,73.64610668,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
31.72351379,139.2582489,131.0861477,39.14218994,68.52677508,9.819433369,61.30703339,grapes,Copper Fungicide,treats bacterial and fungal diseases.
